"","1.X","1.Y","2.X","2.Y","3.X","3.Y","4.X","4.Y","5.X","5.Y","6.X","6.Y","7.X","7.Y","8.X","8.Y","9.X","9.Y","10.X","10.Y","11.X","11.Y","12.X","12.Y","new_col"
"1",0.376013997550031,0.111807229836912,0.301396929519139,0.0623193977120079,0.194440090412271,0.0791809564866593,-0.00727012329567701,0.0325143078668284,-0.248117316595123,0.0645437538461814,-0.205543784190473,0.0458784662005939,-0.328220434071465,0.04729468484158,-0.396563346496876,-0.0257123585770418,-0.26562468352324,-0.059125967687392,-0.0587280346125228,-0.167400660737703,0.28540606249673,-0.126300566778009,0.352810642807207,-0.064999243010617,"cfor"
"2",0.383846416800917,0.107115559426024,0.296109901783071,0.0460685174717515,0.185869291209709,0.080354886597127,-0.0246030428392147,0.0218980992629359,-0.249987360137333,0.0723729579674735,-0.208488139864155,0.0452943874277237,-0.325132048899343,0.0616335717652108,-0.381542931652609,-0.0262668937258198,-0.25205014461944,-0.0796424233296632,-0.0862879878326287,-0.160451138400932,0.291167511099802,-0.121390430006094,0.371098534951224,-0.0469870944557367,"cfor"
"3",0.38498493934896,0.112561755823412,0.300968567234105,0.0559836479326995,0.178581193971851,0.0831302978836165,-0.0338385948971082,0.0271696936160583,-0.245567571490495,0.0596950029063273,-0.207623097381808,0.0376157626508766,-0.322433003627938,0.0564634129031936,-0.380237121923682,-0.0110435627765978,-0.26695102527139,-0.0676896897901826,-0.0642485348499469,-0.169649301512792,0.29277963436239,-0.123435535735264,0.363584614525061,-0.060801483901347,"cfor"
"4",0.381305482966045,0.115248895272383,0.286474521141115,0.0459948188592384,0.179796042473483,0.0728706164549947,-0.010975881125205,0.0169815311286913,-0.241816887403412,0.0656087259588839,-0.186696954797721,0.0379416760661847,-0.328523353504549,0.0569160491244769,-0.408249292741147,-0.0151875157523122,-0.270015061537411,-0.062223094834595,-0.0613566849667002,-0.164882208317597,0.295954366902658,-0.12113458529174,0.364103702592844,-0.0481349086686091,"cfor"
"5",0.381881246140813,0.107438591079972,0.291805388948228,0.0438134367998052,0.16429647978406,0.0817877042255414,-0.0238743593506828,0.028296621833278,-0.237100603050346,0.0797210080916168,-0.205002947464084,0.0570456494656943,-0.301873403893684,0.0533351797071778,-0.389685319969732,-0.036923895902911,-0.278204928540495,-0.063593550676374,-0.0697629417999826,-0.18279011728313,0.276758926837161,-0.134961551614301,0.390762462358745,-0.0331690757263696,"cfor"
"6",0.399494868675594,0.0813965182332635,0.306714280084497,0.0377511058978985,0.180444721381665,0.0602317888115868,-0.0279374837247413,0.0196526297640041,-0.243391850539504,0.048297472960082,-0.208807565254444,0.0325191676161334,-0.316788113715803,0.0370814133893055,-0.396205358181348,-0.0200128873372484,-0.283355773243905,-0.0488920514665612,-0.078888044582992,-0.126675553399255,0.284459039974942,-0.0905175158988026,0.38426127912604,-0.0308320885704072,"cfor"
"7",0.384383550911704,0.0899236573814953,0.300674745577545,0.0476186039131927,0.171973962515956,0.0799972816519207,-0.0286933562869735,0.0248288109604365,-0.251121893380431,0.0633500318839977,-0.213118980238772,0.0427183255599302,-0.322501601507251,0.0509298686088182,-0.390145106186363,-0.0188708512168527,-0.270885028118871,-0.0580170504206218,-0.0421252571873878,-0.159441288497208,0.291842853684207,-0.115186533200017,0.369716110216635,-0.0478508566250924,"cfor"
"8",0.387776298150779,0.107455848356347,0.297447145515933,0.0489185745477287,0.175567061980636,0.085221598612488,-0.0434558234106058,0.0172160043280113,-0.249465407194419,0.0690498799009834,-0.215294781031325,0.0444702140796123,-0.314583953820345,0.0587034001321629,-0.377762313020863,-0.0160816608786567,-0.266928602169898,-0.0627600337282796,-0.0507697480337021,-0.17701776461951,0.291107926983428,-0.129467923993283,0.366362196050382,-0.0457081367376027,"cfor"
"9",0.36015927327345,0.0939366899493247,0.288075009894878,0.0405638340693726,0.164779259909698,0.0760675751271054,-0.0360754147226398,0.0259972202701095,-0.260181659988409,0.0689453228385682,-0.220207836292339,0.0474616952175558,-0.327690291992498,0.0565684142860013,-0.382856799475786,-0.0149998098080384,-0.260624505977743,-0.0556316725494936,-0.0254856118607349,-0.16120976969359,0.314039283654665,-0.125721150648583,0.38606929357746,-0.0519783490583327,"cfor"
"10",0.379881373974028,0.10447288653033,0.30662319700605,0.0546512251567533,0.166235471048687,0.0802800343725032,-0.0302670748308351,0.0273740935515792,-0.243927349928845,0.0633356915070829,-0.198345650022409,0.0420927105200534,-0.337735635072555,0.0522946909315533,-0.384525878053926,-0.0193732112767498,-0.261584286073586,-0.0602801577204568,-0.0569988489887758,-0.162603736134833,0.284374966150363,-0.128314271996129,0.376269714791803,-0.0539299554416865,"cfor"
"11",0.381773458940397,0.106441783868562,0.290152743479714,0.0422031855200158,0.183142893050391,0.0710894779883094,-0.0445112580305093,0.0305523810665109,-0.250852631146646,0.0759993593930604,-0.216044684774449,0.051567264464513,-0.316027651240983,0.0613064310027966,-0.375135734642463,-0.0258063394989077,-0.262174696720237,-0.0729025695654832,-0.0608792813105294,-0.173682552780696,0.296077800347803,-0.125712104267915,0.374479042047514,-0.0410563171907658,"cfor"
"12",0.383493502352308,0.0934344293852651,0.296669605884159,0.0463272722049507,0.179377695129879,0.0730856018016817,-0.0418527815222944,0.0293092720991847,-0.266570176741344,0.0640101050391226,-0.212030752167096,0.0382280550274504,-0.320081618567962,0.0511007937036333,-0.378256550112504,-0.0250066989562768,-0.257109653780428,-0.0425322369630715,-0.0563356730183397,-0.166606161604708,0.291902611260297,-0.118127604601469,0.380793791283324,-0.0432228271357629,"cfor"
"13",0.382894595608842,-0.0492092414200899,0.202762968135462,0.0567180166323834,0.0109318608019686,0.125842261381733,-0.0969968688358047,0.0624065585707524,-0.323728259743113,0.0870068665538521,-0.264520135786181,0.0646365656985124,-0.372928923611807,0.0747396774662121,-0.350250954374303,0.00271156805212018,-0.184115502225305,-0.0511545055495747,0.153255326653784,-0.175635305359099,0.391468043422262,-0.103742514799826,0.451227849954195,-0.0943199472269755,"cfor"
"14",0.380248635114063,0.100536273382466,0.304107423322539,0.0559477106141046,0.182884958379312,0.0714043077686361,-0.0356012181341413,0.0122361069885837,-0.24129624563276,0.0626776807366099,-0.19685281237104,0.0308473977655931,-0.318003306730388,0.0581695423352736,-0.393100185780503,-0.0101738128123982,-0.272262318040367,-0.0635483838910148,-0.0767260596675968,-0.165784836828305,0.292371451904584,-0.108866351309907,0.374229677636298,-0.0434456347496426,"cfor"
"15",0.371300194230349,0.0955325092571265,0.290669623971287,0.0475940959721891,0.177078204175973,0.0826546182190236,-0.041014244413347,0.0246246470187734,-0.229509800412146,0.0728941223194353,-0.193989563563834,0.044311419737309,-0.331289468971575,0.0486053390387043,-0.379698453829867,-0.0191473922623232,-0.278915362626467,-0.0656359512024624,-0.0749414563795916,-0.168801852097979,0.306102813498659,-0.117309126202466,0.384207514320559,-0.0453224297973313,"cfor"
"16",0.389961574433633,0.115557293686831,0.292389003733989,0.0608889453214247,0.180224623918848,0.0787460312153623,-0.0411194709151292,0.012859544078196,-0.233761496729271,0.0710883983605819,-0.210191030498593,0.0419337981089149,-0.298432855739489,0.0616500188472383,-0.375881545607312,-0.0164166320770195,-0.280270903447873,-0.0687679763164015,-0.0866163218616994,-0.188957971464934,0.289370687767552,-0.126146170476384,0.374327734945346,-0.0424352792838109,"cfor"
"17",0.383898061764984,0.102083517575009,0.298280295288527,0.0455895218347519,0.176607064685816,0.0781795131280783,-0.0325079636849877,0.0291714108274126,-0.245663495165625,0.0681148164701162,-0.21031666452783,0.0468126160665595,-0.315319954662158,0.0530692436905526,-0.385005106549307,-0.023863425440001,-0.271525630602862,-0.0634653718123336,-0.0597872994003609,-0.170501656905897,0.284830962557141,-0.120808662950781,0.376509730296662,-0.0443815224834682,"cfor"
"18",0.37732810573248,0.105239618362599,0.28308556962218,0.0362421816205906,0.177835429680378,0.0757164546577278,-0.0499100419892785,0.0206010699535495,-0.243662064186419,0.075613565758016,-0.207719111040137,0.047891217633602,-0.299820002285339,0.0570355600227045,-0.397623286222842,-0.0183786779237416,-0.273154630993474,-0.0642289384226419,-0.0510855105715771,-0.175833591924401,0.310954117469097,-0.118239584853259,0.373771424784931,-0.0416588748847459,"cfor"
"19",0.351502481289432,0.0929967909495751,0.286563974322661,0.0411725595761777,0.180892569401233,0.0852754452853221,-0.0338762818832942,0.0299151088497158,-0.248407644672204,0.0689048702402752,-0.213681169284249,0.0472842058436851,-0.315349789106157,0.0546469197743599,-0.380484193946152,-0.020920291762935,-0.270554072388554,-0.0614864150274182,-0.0701958797305478,-0.167746296039426,0.331341650740176,-0.119595161908516,0.382248355257656,-0.0504477357808157,"cfor"
"20",0.387256821514434,0.10222684784149,0.292969666645215,0.0503669202035199,0.177468252003344,0.0831459588799833,-0.0226886918903176,0.0143693331942414,-0.261644130751582,0.067899713883252,-0.220366938279548,0.0420753393929756,-0.330214511643131,0.0602780489432441,-0.368767932337705,-0.0131595521040275,-0.262616865699174,-0.0657362895010902,-0.047313315231382,-0.167921563116624,0.28315214574739,-0.127839415653064,0.372765499922457,-0.0457053419639013,"cfor"
"21",0.393193634052137,0.110122474240692,0.305314028941599,0.0495795813712336,0.174044801802678,0.0768455715772589,-0.0618338212603446,0.0383168227987952,-0.238371718513527,0.0701760186342382,-0.217210403284659,0.051937091597866,-0.296746291292253,0.0506660613744192,-0.365252144315982,-0.0318698382347333,-0.274606499594805,-0.0670269982194829,-0.0842037448879173,-0.177001816393354,0.28337541044971,-0.127797848730683,0.382296747903364,-0.0439471200162495,"cfor"
"22",0.388483443667389,0.118182359615275,0.288680660770231,0.0479264575464823,0.162432124642341,0.0898449394991404,-0.0339689140411136,0.0255704495143923,-0.244065932734099,0.0719241136958132,-0.208405820141073,0.0482588492359326,-0.31310394737641,0.0575586207551793,-0.381138661933102,-0.0225953799491632,-0.266759506255134,-0.0658482743184543,-0.0553729127001919,-0.177879286789888,0.284719716521931,-0.139448574769318,0.378499749579232,-0.0534942740353908,"cfor"
"23",0.401479374799689,0.121486379245348,0.309747812550504,0.0564780333031002,0.195797491344607,0.0818533663927079,-0.0474159785207569,0.0297999219732468,-0.250271377670976,0.072677193955953,-0.216512242987357,0.0498547123468618,-0.314871023065969,0.0561052748842147,-0.376355059475488,-0.027437566821548,-0.264669077378753,-0.0692913190416608,-0.0412449755279197,-0.182063195396276,0.248308085994262,-0.14137792737918,0.35600696993816,-0.0480848734627676,"cfor"
"24",0.386842299165043,0.0989754262854271,0.289488440169351,0.0520640438532304,0.176736655608234,0.0874161828013174,-0.0281490853330464,0.0358124852875583,-0.246600628067926,0.0771153524736491,-0.209982243615134,0.0496470850669069,-0.316815988799262,0.0636535945030616,-0.379410520106401,-0.0296995623693369,-0.266845228662131,-0.0895467886008081,-0.0685959351499414,-0.166607544771107,0.298484626565998,-0.122905155065324,0.364847608225215,-0.0559251194645743,"cfor"
"25",0.366177653836864,0.0812427312327758,0.300798703239966,0.0495276139179145,0.18281892389379,0.0875842432646065,-0.0624665814236538,0.0385613848681539,-0.245024063713401,0.0748355164759165,-0.214386769727247,0.0526604770588007,-0.307497573444125,0.057469018067936,-0.370882304239475,-0.0261589832144256,-0.269588842109201,-0.0692967717311513,-0.0702503808435615,-0.18797840015473,0.319756768381195,-0.117256985573493,0.370544466148848,-0.0411898442123037,"cfor"
"26",0.392748734631923,0.106999419270173,0.301514245314538,0.0508275058655725,0.162944515153839,0.0840720004546374,-0.0337097868054978,0.0232155118309767,-0.24465342468376,0.0660693995024501,-0.20930347367102,0.0441057477860086,-0.313935427440749,0.0529736098580402,-0.383410580412519,-0.0210407343926096,-0.270251431599941,-0.0617094858956463,-0.0599693197065178,-0.1671184382996,0.289148987043501,-0.130609367362526,0.368876962176204,-0.0477851686174766,"cfor"
"27",0.401954491732862,0.0963474596741387,0.3002698084229,0.0483144433495441,0.169670601505989,0.0812481259845453,-0.0283458543190749,0.0254940024740812,-0.237489378483626,0.0601106387483831,-0.203786072850008,0.0403242195627446,-0.3099192057685,0.0461768568076164,-0.389525373530585,-0.0249365142449024,-0.278794735478296,-0.0614228428553849,-0.0810884524520435,-0.157767495277249,0.276361010238632,-0.112551064688716,0.380693160981749,-0.0413378295348006,"cfor"
"28",0.374250347825724,0.107144651489287,0.284448269006953,0.0467167609553043,0.176485312873112,0.0741381944094816,-0.0381256401527396,0.0221886084805525,-0.223737471053674,0.0651724974634547,-0.193421985268696,0.043710058722713,-0.321760560500376,0.0613671518726236,-0.40932262069649,-0.0118734219720093,-0.27493645628235,-0.0637671504785235,-0.0465233862687872,-0.18070741164086,0.297068387534907,-0.122332649083278,0.375575802982417,-0.0417572902187462,"cfor"
"29",0.369191425756132,0.124090138712101,0.262875255729217,0.0199587568624049,0.169012023114258,0.0641363359200343,0.0131589383330155,0.00431359691881335,-0.246796830317699,0.125056291336883,-0.201650117588647,0.0824688752456694,-0.371010311684773,0.0336622433299644,-0.405607246281221,-0.0380624360757589,-0.241285200099281,-0.11243072839735,0.0160911999669924,-0.171032752389883,0.279884314847859,-0.111005114181907,0.356136548224148,-0.0211552072809714,"cfor"
"30",0.362545187305035,0.115155794445693,0.262761880409671,0.0202187203379908,0.163479345828782,0.0645806831698619,0.00690193313737328,0.00287041948746124,-0.253444325021099,0.123220880355759,-0.208963199984987,0.080724240498913,-0.366100646401104,0.0366898851939806,-0.393209293107341,-0.0311723872721544,-0.244702177279135,-0.112915183677497,0.0147655174055764,-0.176734704338756,0.284515951749485,-0.111005749954965,0.371449825957743,-0.0116325982462881,"cfor"
"31",0.376026857570982,0.123860229315527,0.262403558299931,0.0246603670207,0.161784399778701,0.061377849816069,0.0149142049609439,0.0178986819346927,-0.23157144989839,0.125614483638925,-0.193705677677362,0.0820059439262742,-0.356889636300021,0.0325292144894243,-0.392948802961977,-0.0374918390357612,-0.270293323784044,-0.138438898933734,-0.015615160378223,-0.173074313387552,0.274350461314408,-0.117180973433327,0.371544569075051,-0.00176074535123704,"cfor"
"32",0.366010349764486,0.118536479075014,0.255494714731039,0.0182497413627027,0.181927951507239,0.0549386185853504,-0.000541529961164998,0.0101540072666911,-0.250640748242645,0.118844131527219,-0.206015866020862,0.07620785996894,-0.370357196753522,0.0380647643916748,-0.402068107668221,-0.0224621176967388,-0.2316374091321,-0.125737640302412,0.00593694165270104,-0.167054924978793,0.286174824077147,-0.110766131040939,0.365716076045904,-0.00897478815870954,"cfor"
"33",0.375439567452593,0.113658054008193,0.26843007537868,0.0157422923367358,0.170580393264563,0.0808254993046915,-0.0469764201651665,-0.0100192887642197,-0.259069472333582,0.127231649178309,-0.22523157043066,0.0750387560524795,-0.350927971269797,0.047888248779614,-0.384776879995344,-0.0225865247901307,-0.229145759800373,-0.133093147432276,0.0344100340840382,-0.162680077709477,0.271801248770261,-0.120092725999207,0.375466755044788,-0.0119127349647111,"cfor"
"34",0.350297842444818,0.125804633074429,0.251729217688656,0.0211024822495675,0.167048584129708,0.062997921630483,0.0173393036784945,0.00506180738463918,-0.246709650248652,0.135285305797803,-0.203212676231136,0.0849552358643624,-0.365031922770527,0.0462646798313052,-0.397013520348182,-0.0267880437452799,-0.251383400317429,-0.141427548354189,0.0258919810409407,-0.17972296879846,0.289432224104066,-0.121025900946395,0.361612016829241,-0.0125076039882643,"cfor"
"35",0.361050526070685,0.127478302439783,0.256248885806447,0.0225354816271508,0.182035894161129,0.0519436796746781,0.0181914748973558,0.0148420847582908,-0.245480455590869,0.125885113937378,-0.201259050022348,0.079575133392918,-0.372497967303094,0.0418841646096775,-0.409745962433832,-0.0213070588811804,-0.244832384956551,-0.142071135270733,0.0337036694519373,-0.169488142483351,0.271415806179119,-0.114366206257424,0.351169563740022,-0.0169114175471873,"dmicrops"
"36",0.368840395913856,0.124509908678303,0.252385776196626,0.0140026811766526,0.174881756145884,0.0602254086569672,-0.00279199542096284,-0.000622452571131807,-0.257285961569697,0.129354274188669,-0.215313835406091,0.0779541509412623,-0.368230694132333,0.0490020231669758,-0.40097245053955,-0.0203231216046455,-0.236788306952727,-0.139237882463276,0.058948816766195,-0.157794698270067,0.27255738157007,-0.118056747476925,0.35376911742873,-0.0190135444227846,"dmicrops"
"37",0.364062277235598,0.125044478503005,0.248774575580738,0.0148675010049851,0.178335097761485,0.0576862791404748,0.00131891712354521,-0.00689829530060909,-0.237953878255823,0.125519020199594,-0.21816577095491,0.0782574700335671,-0.375623690791075,0.0400108334673883,-0.394948009967544,-0.0142211683743697,-0.243709220580987,-0.131416017783381,0.0357892713005197,-0.170271589162017,0.272967187510984,-0.113533328100792,0.369153244037469,-0.00504518362784641,"dmicrops"
"38",0.361246197428026,0.12011349560713,0.253575157210511,0.0122938249814453,0.158135383005676,0.068408479096797,0.00947266016242366,-9.85320735568127e-05,-0.25880671246029,0.128814729193853,-0.201741425649982,0.0787578818366811,-0.365826200951887,0.0489324799194516,-0.397779685579651,-0.0277552773862866,-0.248527293998183,-0.1286312058123,0.041571881059773,-0.171384666393398,0.28585360948694,-0.114563904639355,0.362826430286642,-0.0148873043304621,"dmicrops"
"39",0.365713509286409,0.120623080098117,0.25358829530491,0.014731048036843,0.165779504970399,0.0625880542316707,0.00960134331345851,0.00712433925595056,-0.255316774609457,0.131468827970635,-0.208659228356047,0.0823542979660064,-0.374165102072388,0.0393330768348712,-0.400991831304896,-0.0321170791784893,-0.239750907655709,-0.131797756961188,0.0444381541138881,-0.147875089947994,0.284296315793193,-0.118654123681955,0.35546672121624,-0.0277786746244667,"dmicrops"
"40",0.356622228732005,0.12091128787777,0.252434470383247,0.0181358192913225,0.190709280521406,0.0495854385807349,0.0171406125097251,0.00608998477939188,-0.246486892023659,0.127048404752457,-0.192708051569739,0.0761625535179503,-0.372395938090882,0.0433369727584454,-0.406385967613759,-0.0260091330891485,-0.255694686137202,-0.135206856950055,0.0188676495712189,-0.169405451103862,0.282219090685731,-0.107188384083398,0.355678203031909,-0.00346063633160858,"dmicrops"
"41",0.365900319430353,0.118124186326879,0.256705210926947,0.0210217334983,0.165819692920591,0.0588824494860829,0.015382873290834,0.00935508096335077,-0.275942938424985,0.120773948233362,-0.22188039270446,0.0763310929082345,-0.361635200348031,0.0486209282558758,-0.39162762131163,-0.0187401553105344,-0.23681986583464,-0.128245079381803,0.0485316288299342,-0.165863287102108,0.274752472308206,-0.12505732823963,0.360813820916881,-0.0152035696380094,"dmicrops"
"42",0.36638618191412,0.122480686579197,0.246258856634812,0.0104379251341427,0.158486854464491,0.0692632896785865,-0.0107314923525623,0.00793287933856078,-0.233266596964573,0.164903597733693,-0.199635752252871,0.108365798141025,-0.352651756106825,0.042608205253388,-0.405906981027406,-0.0754751780869116,-0.250828489584928,-0.146697846323926,0.0380588660817111,-0.156950910658132,0.281530393638786,-0.122551081537717,0.362299915555245,-0.0243173652519056,"dmicrops"
"43",0.369766531942454,0.126018228242016,0.252136126480231,0.0132308565531148,0.180651054748668,0.0586846596610062,0.00856470372266181,0.0142183091994036,-0.258661549824529,0.134222886460781,-0.213842720610214,0.0871535993056209,-0.365975629119339,0.0395953934087367,-0.378366709954447,-0.035831161138792,-0.244487460315321,-0.138325587484351,0.0109035023210145,-0.168359188454016,0.272595877904176,-0.11900023281919,0.366716272704644,-0.0116077629343306,"dmicrops"
"44",0.391116376173532,0.13409229064624,0.257737919971729,0.021915862424727,0.17998238864275,0.0566557791648274,0.00367111948820184,0.00131912549972119,-0.242915647703002,0.124767443728932,-0.201558069820935,0.0782263672920992,-0.365389575402255,0.0390641304549791,-0.39532881679404,-0.0295738811421334,-0.243008141080132,-0.132622938622997,0.00160397399022751,-0.176990812355057,0.253617656916469,-0.114159550010564,0.360470815617453,-0.00269381708077521,"dmicrops"
"45",0.379856040473923,0.122655544564966,0.257782401677128,0.0183251915660341,0.170073707777881,0.0620762971164337,-0.00241159807304644,0.000388162438418875,-0.246176354783273,0.122868030451752,-0.208704237833002,0.0754693310217339,-0.361567434047287,0.0407487390267062,-0.398155863460652,-0.0282325702535027,-0.254933902389961,-0.13047062314794,0.0327014827087371,-0.157016217965968,0.268279376136287,-0.114086917615927,0.363256381813265,-0.0127249672027063,"dmicrops"
"46",0.380763123872847,0.123409111688706,0.256522204180843,0.0174207069095265,0.168065444229358,0.0610512314382222,-0.00383632311560459,-0.000425006680616056,-0.246596225143205,0.127214624500891,-0.209126867175802,0.0780233958913897,-0.35918331058503,0.04222533481876,-0.391445185926188,-0.0316600917490521,-0.255361698698439,-0.135191010459018,0.0212498614792328,-0.158586939701511,0.27212721509861,-0.112002595301727,0.366821761783376,-0.0114787613555696,"dmicrops"
"47",0.358648854219711,0.119450103255467,0.245547202223954,0.0167074704412114,0.185614300373333,0.04730362788776,0.0120799948606255,0.00356311592278774,-0.255678818643848,0.124743403776712,-0.212136865263773,0.079102606272508,-0.372489855477212,0.0447750515681818,-0.401491848089372,-0.021541440789896,-0.247229919023582,-0.126272530852213,0.0475011982847886,-0.166094776865554,0.286584149494525,-0.113173786755067,0.353051607040851,-0.00856284386189824,"dmicrops"
"48",0.383167936974575,0.116061319094721,0.256691259720307,0.0172735037659003,0.16553197872372,0.0636821056099018,-0.00657369864212962,0.00967594669301302,-0.247026886459868,0.114621827662013,-0.20641991633387,0.0718176451821492,-0.365354305126106,0.0357342331478285,-0.403775086746593,-0.0229905236057572,-0.240611220545685,-0.126199516754931,0.0204444280739545,-0.154833499665961,0.273746334662837,-0.110569986221336,0.370179175698858,-0.0142730549075424,"dmicrops"
"49",0.363964477122715,0.118533586352518,0.250136881065007,0.0149879834644637,0.166627546722758,0.0535213961779031,0.0128794727988476,-0.000121300143666296,-0.25141824659964,0.127287621199021,-0.207656193076839,0.0790061824856066,-0.368820404067287,0.0451555696775274,-0.39991827606781,-0.0267948858028826,-0.249573448721952,-0.130969486333044,0.0335570604091199,-0.160180580014458,0.285929043972617,-0.109705127817405,0.364292086442464,-0.0107209592455845,"pman"
"50",0.382093298709491,0.128345425368868,0.246870460114831,0.0123833543040517,0.159814026207464,0.0543882099491183,0.00804075348730662,0.00444633953562401,-0.265690736446807,0.129703486040768,-0.208845083094048,0.0777528667225007,-0.372400425889347,0.0445375785992209,-0.393690691535404,-0.025484395747572,-0.226261791298953,-0.133119195613868,0.0345257567866267,-0.155581134637627,0.270161597117105,-0.122122691748525,0.365382835841734,-0.0152498427725581,"pman"
"51",0.377305673755113,0.118209149180484,0.26086691064017,0.0149308643426204,0.181872686125426,0.0534828091013279,0.0101652148579066,0.00192236608644399,-0.245489350051423,0.11206078744816,-0.205964146685543,0.0694907560897948,-0.368667378276787,0.0359531416364166,-0.404172738964223,-0.0257870542576724,-0.261382189047102,-0.119857133005511,0.0244659024778364,-0.148053154186518,0.269585732183391,-0.104105257702615,0.361413682985235,-0.00824727473293065,"pman"
"52",0.367172579396623,0.130832753820128,0.259053143666317,0.0225144074238222,0.173508565953132,0.0668143906325205,0.00929650091142529,0.00138850361423744,-0.246776345855098,0.129853205408882,-0.205849598500374,0.0800288956367291,-0.363850181342398,0.0434081570554324,-0.395882329481714,-0.0274468486216626,-0.251618467979712,-0.137906784950718,0.0289267081232925,-0.170681072986864,0.268028464181746,-0.124994207572889,0.35799096092676,-0.0138113994596176,"pman"
"53",0.352471821209251,0.110578065203668,0.252525382276425,0.00936232427947407,0.16345706240456,0.0577054121007354,-0.0027256909434349,-0.00418949602655415,-0.275979079550149,0.126400467796292,-0.227776234152646,0.0776142853874165,-0.371868726551561,0.0515702450394512,-0.389087768396948,-0.0132815627682124,-0.226744862513129,-0.123978697906807,0.0633271979764514,-0.16241339604324,0.296978158738799,-0.110995093425554,0.365422739502381,-0.0183725536366689,"pman"
"54",0.361188259759824,0.115048625733941,0.257665588653962,0.0170899021915943,0.154307142911623,0.0623377668777712,0.0124437689569438,0.0031371058065686,-0.256157722162604,0.123523151004628,-0.209932198222636,0.0769442618806933,-0.368800756268777,0.0429080877629027,-0.396871794394722,-0.023259555423076,-0.244338768564531,-0.127501164389326,0.0326470081170219,-0.159851626002294,0.286663260590734,-0.114149839585934,0.371186210623161,-0.0162267158574685,"pman"
"55",0.423079534890999,0.114469077672855,0.265873828895982,0.0240991990623217,0.196465929489809,0.0577983019513654,0.010335888002759,0.00252915542768942,-0.211026114661438,0.0913905264832585,-0.184805694492989,0.0546242520389518,-0.359956679207482,0.019311804825146,-0.415834379415814,-0.0369474048565053,-0.30180899547251,-0.116413353898933,-0.0239152516452287,-0.130753057212405,0.237693469301013,-0.0832299589487574,0.3638984643149,0.00312145745501269,"pman"
"56",0.356470570132918,0.124182915479294,0.277050199059834,0.0591549010465234,0.198409353618227,0.0643706389507283,0.0138391531607085,0.0177300481285259,-0.232964609813498,0.101111432367894,-0.214554716795007,0.0765108396885534,-0.370269775961511,0.0328384307185996,-0.42002908126536,-0.0503434168285822,-0.222900953152804,-0.0752641773170045,-0.0103977519465859,-0.17271587510827,0.275863630681093,-0.123655375790699,0.349483982281986,-0.053920361335564,"pman"
