"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71"
"0",0,0.0219443744584226,0.028728499568357,0.0666854791961748,0.0673671699933468,0.0678409125818253,0.0391439140308432,0.0486657397820867,0.0475566031315578,0.0700276387934678,0.0711732429820608,0.0674535814786816,0.0667373144070921,0.0528554904222107,0.0574191049720792,0.0531697611609841,0.0412646580857938,0.0446409941453135,0.0611006741750989,0.0383616501839537,0.0425115447226197,0.074067396802233,0.0895288469035906,0.0726265232158868,0.0600143596142346,0.0612905471984357,0.0719161037150034,0.0575122486324385,0.0539390951485686,0.0551160124881508,0.0593397386153222,0.0676153599230613,0.0632612974983665,0.0648797380074459,0.0648797380074459,0.0677765130237197,0.0558332533194155,0.0525310307189732,0.0507907068000097,0.066875051291087,0.0615047293879869,0.0521393032971785,0.049736444479963,0.0576303685982139,0.0541855019213611,0.046112536487445,0.0501270917093882,0.0495740428756627,0.0513358977889502,0.0521748773943662,0.0545897014519724,0.0625793580927561,0.063848732965616,0.0614036237379582,0.0554726304619078,0.0569950760407004,0.050229076450994,0.0616455772995541,0.065266078489764,0.0633266413028544,0.0519633212837377,0.0461733108397223,0.0513308333394937,0.0540167950114972,0.061531488702888,0.0569666619650187,0.0624531976224861,0.0588824607591237,0.063612380121549,0.0391496545962196,0.0521885177321096,0.047725515797064
"1",0.0219443744584226,0,0.0189541516462859,0.0634642061232898,0.0648973802290459,0.0673265184163474,0.0381242668963362,0.0465821034305726,0.0429734485368686,0.062483291854564,0.063995545768581,0.0586773277831445,0.0571795865499421,0.043559135721195,0.0470006793425768,0.0408635383081512,0.0287590066749446,0.0402039075368829,0.0521137849220208,0.0318598054334109,0.0358979118702922,0.0638883954902421,0.0778607803381186,0.0630777243396473,0.053033445781279,0.0553712264669805,0.0648163592737556,0.0507802515938457,0.0487403153302502,0.047601461397913,0.0502980794835191,0.0556133367422553,0.0527616855889505,0.0556105178694545,0.0556105178694545,0.0580388881670127,0.0471853718750578,0.0441455506107051,0.0443958039862919,0.0558097107265356,0.0489668052098018,0.04162425561084,0.0456761470992194,0.0517392374044196,0.0493833337720537,0.0375438883513746,0.0395415504396113,0.0402291925623857,0.0443400351755602,0.043196521281152,0.0467020018448043,0.0500810126088614,0.0523272533095465,0.0475109386372809,0.0478321020083866,0.0492372612723566,0.0434561209638882,0.0530056881881562,0.0577494623333477,0.0573514128062291,0.0443060335114452,0.0369486282013276,0.0428816548729993,0.0450125480324567,0.0523599843321401,0.0478761253291038,0.0520688075117761,0.0478146633282766,0.053955139414004,0.0268545681196161,0.0410744707534051,0.0361515387461292
"2",0.028728499568357,0.0189541516462859,0,0.0629064344066882,0.0655384957330607,0.0665428591541717,0.0391732816967056,0.0452658680999858,0.0430336425916089,0.0620704959081366,0.0646646814091207,0.0590330576902005,0.0641236058298811,0.0537479106623784,0.0539460511195879,0.0418025577360557,0.0291602047548362,0.0485801295818989,0.0548726284988945,0.0408822876040785,0.0423645914229339,0.0603611881770384,0.0731050018264304,0.0603114632598779,0.056671756970144,0.0590498323423536,0.0681716264005611,0.043116597692225,0.0408177164637281,0.0414308979320396,0.0452967885355481,0.050678038878818,0.0482102965218786,0.049166298338718,0.049166298338718,0.0530334369720056,0.0460798208407512,0.0421384721189689,0.0427373281741672,0.0485985782442037,0.0460989737995559,0.0382160388731842,0.046263414510498,0.0488364342711933,0.0486920240143459,0.0307155317860026,0.0314848006546064,0.0338512889002569,0.0465782479260352,0.0457620308856454,0.0491752639613322,0.0520017420149344,0.0541761644661575,0.0482490140118162,0.0551521547436832,0.0594580158047507,0.0548302664276746,0.0522942377037524,0.057140571561877,0.0578457726311034,0.0423458027970515,0.0383198457395998,0.0418345823800102,0.0496671337420097,0.0563314600802424,0.0525170428927379,0.0556549111327092,0.0527554543149917,0.0582636148107938,0.0333612452513624,0.0432051662759624,0.0378400481696878
"3",0.0666854791961748,0.0634642061232898,0.0629064344066882,0,0.0104809105313009,0.0158074333011617,0.0765185961812292,0.0733676288701929,0.0730708232907183,0.0595873489852188,0.0549358118246396,0.0537916670616104,0.0804149781480532,0.0769406060339582,0.0821075113161457,0.0626196920952686,0.0569459006941243,0.0626001883308559,0.0724963488898012,0.0673443924682773,0.0644845945170848,0.0701582588617476,0.0742355646074637,0.0535500743568108,0.0628392987601371,0.0662856514857595,0.0720494723410981,0.0503781159112875,0.0432739235912882,0.0416676928254365,0.0498116463136011,0.0539705004887071,0.0500716396340445,0.0741075894685986,0.0741075894685986,0.0791814010519234,0.0589809905123754,0.060375361825783,0.0604020382262969,0.061807612786923,0.0543612866653583,0.0471500912151194,0.056482231031886,0.0732335914907599,0.0625166113060345,0.0665492763251619,0.0556998519937454,0.0565230700811274,0.0753620900880314,0.0709019281437921,0.0729090174843684,0.0601982439448016,0.067021425927298,0.0642405523891227,0.0654335455977277,0.0717956260201418,0.0696022361240801,0.0549032064066823,0.0557383763787212,0.0576282001964461,0.0648573423843478,0.0585122112195744,0.059585668318806,0.0688562767766097,0.0715910998640444,0.0699604671270963,0.0569858128449356,0.0621614337515621,0.0615002993438206,0.0526309208782325,0.0478933002818265,0.0533879278695469
"4",0.0673671699933468,0.0648973802290459,0.0655384957330607,0.0104809105313009,0,0.0128735591107495,0.0798528139946878,0.0776542044263569,0.0772118248882024,0.061184996447212,0.0549322697292443,0.054751687737032,0.083254015069871,0.0783851176952214,0.0844450727480764,0.0641937431607352,0.0583380372508847,0.0640847423140097,0.0771807725774717,0.0691231620125102,0.0659436601924556,0.0746368058974605,0.078689740115282,0.0570379987033036,0.0664791955730301,0.0695500628160142,0.0756754665839483,0.0532740437980686,0.0465068742989158,0.0452374197516942,0.0527091258997298,0.0577543995911099,0.0545642756081655,0.0763921426846904,0.0763921426846904,0.0805182353615449,0.0633160017704027,0.0646219331289927,0.0644867267853205,0.0659243815163408,0.057407698427233,0.0513961828468039,0.0600495385831701,0.0765771359349265,0.0651082578065725,0.0693127501198084,0.0594433773814972,0.05993493439031,0.0787178086003196,0.0736110027607101,0.0762641091681824,0.0636540555577608,0.0698244987412064,0.0677753738338969,0.0689293448838885,0.0741907436465561,0.0714682562887009,0.0570223719633875,0.0570725379711367,0.0585226396586907,0.0679736023285037,0.0613535229892449,0.0630112109740736,0.0703119328451975,0.0727267117043092,0.071103669389622,0.060600694494126,0.0651757891413614,0.0655098056507889,0.0559997851563441,0.0515336546785455,0.0568802947994566
"5",0.0678409125818253,0.0673265184163474,0.0665428591541717,0.0158074333011617,0.0128735591107495,0,0.0803545051210553,0.0777483214353665,0.0779430121902133,0.060928744607274,0.0561386165739797,0.0564637299930542,0.0865279085496489,0.0821995500872505,0.0866138200072534,0.0677591863625505,0.061017583193976,0.0689642748459007,0.0771032699655174,0.0701159763175122,0.0655228073496851,0.0757371184356072,0.0799154079353248,0.0589474215153613,0.0663200522133801,0.0688062059867679,0.0752701598635571,0.0524819154372284,0.0449921482891125,0.0455892316960809,0.0545863846199525,0.0600959246311695,0.0558854761163111,0.0765168716306592,0.0765168716306592,0.0818766124019294,0.064200112527341,0.0660751141672312,0.0653012453778557,0.0647578782364095,0.0590780997889036,0.0520916596432883,0.0614533813604062,0.0770060807549943,0.0666935855812603,0.0697992968424577,0.0602733011885232,0.0609439288302594,0.0794868300450904,0.0759895098959097,0.0774700455414846,0.0672303176598937,0.0718913643850967,0.07113670538673,0.0730355930237805,0.0790723954845384,0.0758419107432081,0.0599267105461236,0.0600703161375592,0.061666360636002,0.0692927783258998,0.0636350699818747,0.0651650670105669,0.0725183017630783,0.0758129609088324,0.0734631982423459,0.0641776866044801,0.0700505228036242,0.069700499680037,0.0586474338451608,0.052821169823095,0.0581145087316352
"6",0.0391439140308432,0.0381242668963362,0.0391732816967056,0.0765185961812292,0.0798528139946878,0.0803545051210553,0,0.0161802726758576,0.0159512643647569,0.0815687826408614,0.0869606284571719,0.0809182722497664,0.0689947790480125,0.0580292482218813,0.0585648446673772,0.0601202636400004,0.0507509689815528,0.0499660380820018,0.0529094765015986,0.041050389565207,0.0484442017968771,0.0705747346518989,0.0847617610463646,0.0719976743961491,0.0563070141423098,0.0565119043807346,0.0678304271398653,0.0669871102998691,0.0609835218917837,0.0600930459490734,0.0629793380161199,0.0665522457514961,0.0624142756977539,0.0701642585311738,0.0701642585311738,0.0771543026602361,0.0491139069583178,0.0429555934587757,0.0475537751515301,0.0668341642432522,0.0633771885559178,0.0533923476317929,0.0426982935826726,0.0516867475570038,0.0495781600041662,0.0541646371598097,0.0513285100701459,0.0512077705190827,0.0423055095186452,0.04853580639835,0.049293104160857,0.0628387033709112,0.0652225911804019,0.0596782542704951,0.0473056449349643,0.0490828585037913,0.0476901122023671,0.0645744211121537,0.069167092170182,0.0690908570843833,0.0477044347976579,0.0432454689559026,0.0463707923634558,0.044752153205056,0.0524232617090674,0.0479464752723077,0.0592047673594265,0.0566238850852899,0.0599976930743495,0.0396666443884031,0.0489888491955612,0.044095720800685
"7",0.0486657397820867,0.0465821034305726,0.0452658680999858,0.0733676288701929,0.0776542044263569,0.0777483214353665,0.0161802726758576,0,0.00928965877160061,0.0816184588332922,0.086754802738172,0.0810755435553664,0.0730017922945678,0.0641748260710883,0.0638463360458404,0.0637953039839141,0.0531875673440654,0.0572352246809694,0.0554823309952239,0.047329521267411,0.0522893933933398,0.0659175739863466,0.07773949715702,0.0659791681545237,0.0561358159935322,0.0571849581271196,0.0675371984007043,0.0666484438976004,0.0595102008803044,0.0581343479853496,0.0605044951939836,0.0641884915238974,0.0591887456914376,0.0685714857520836,0.0685714857520836,0.0773319609723446,0.049123492181451,0.0438049557431853,0.0485575187312931,0.0629610367541796,0.0599062166645985,0.0499060391804648,0.0358722697836057,0.0466894782131002,0.0437446218419044,0.0575515115345456,0.0512742737717019,0.0525919975068287,0.0447506558659804,0.0518632782170419,0.0515433977637638,0.0612316101696851,0.0642669772125498,0.0590442604201092,0.0469387849212131,0.0524532096924338,0.0515653957705526,0.0597830276647898,0.0645323822537284,0.0645103419835617,0.0427578484127554,0.0400627637935801,0.0413776262381762,0.042005739399619,0.048165604316734,0.0451544932376695,0.0554396937220988,0.055057496964668,0.0570582533791696,0.0397733431269951,0.0439966346294395,0.0408255846126839
"8",0.0475566031315578,0.0429734485368686,0.0430336425916089,0.0730708232907183,0.0772118248882024,0.0779430121902133,0.0159512643647569,0.00928965877160061,0,0.079585750506455,0.0845191067002554,0.0787099836527931,0.0677737348165134,0.0591249089006252,0.058111602307396,0.0619253259573212,0.0505112713854569,0.0549889723687346,0.0533689541429986,0.0449242911276655,0.0492650604750572,0.0668764010217948,0.0777662990730124,0.0663529112464139,0.0544910945127353,0.0560351291594149,0.0663097034334575,0.0661780107151672,0.0600085744382482,0.05723871661222,0.0574699744371101,0.0602850828197824,0.0556493043231876,0.0672576744207522,0.0672576744207522,0.0754144419248028,0.0458496629465558,0.0404539056987418,0.0455403780933904,0.0630490896845879,0.0582096585329019,0.0490141518014073,0.0366942384139983,0.0479725828061539,0.0453401970389719,0.0562291268302901,0.0497560252324034,0.0512528282138814,0.0429051383079305,0.0499793800805177,0.0501682668892308,0.0567735460359293,0.0601956499365242,0.0553519769929626,0.0448367187583499,0.0502305544568036,0.0488248981768742,0.058484925104515,0.0632518746896462,0.0641186004777726,0.0408887793097033,0.0372299257676048,0.0392859895155256,0.0388877235686756,0.045064542977441,0.0416603050186553,0.0539550173182549,0.053912126960279,0.0566045776035451,0.0369457114433425,0.0411278899319819,0.0382452726167069
"9",0.0700276387934678,0.062483291854564,0.0620704959081366,0.0595873489852188,0.061184996447212,0.060928744607274,0.0815687826408614,0.0816184588332922,0.079585750506455,0,0.0257902679531851,0.0253134945086017,0.0774219239615352,0.0798972394924553,0.0814093057341638,0.064471848780308,0.0570269998180617,0.0772875933723947,0.067181486764197,0.0625969854930993,0.0580316415283767,0.0706340332390251,0.0743245627541719,0.0613628781394,0.0618439644129213,0.0633890877447974,0.0666791768999191,0.0570521444235388,0.0541763779789644,0.051754274058761,0.0516118478726795,0.0548165961668406,0.0497395756279012,0.0687362396316395,0.0687362396316395,0.0712612127960585,0.0686473291521827,0.0767435028693444,0.0715995537162129,0.0555632795450981,0.0511702780425247,0.0538812623659385,0.0682359013385572,0.077202813043023,0.0698972778433928,0.0667638098424916,0.0603933393507426,0.0620871292688867,0.0843885884714785,0.0742365973903306,0.0741911129670588,0.0545186014445141,0.0504687687096269,0.0543767525161737,0.0725098965927674,0.0775477776136673,0.0739832379834609,0.0676259946325036,0.0701530167558544,0.0715953219855925,0.0698023316566838,0.0650799133106562,0.0672974388216112,0.070528041643415,0.0743480765868468,0.0720356873009052,0.0612194171294641,0.0700762010543613,0.066329365409938,0.0557323777162552,0.054109755420517,0.0557989280534928
"10",0.0711732429820608,0.063995545768581,0.0646646814091207,0.0549358118246396,0.0549322697292443,0.0561386165739797,0.0869606284571719,0.086754802738172,0.0845191067002554,0.0257902679531851,0,0.0121488930974168,0.0840308639051445,0.0812373867406301,0.0849115450171308,0.0702853846302097,0.0595991266455873,0.0810153767892801,0.0796803357996961,0.0705414334342385,0.0644957391008197,0.0728732509661757,0.075529501655664,0.061630024041846,0.0718474146375114,0.075380620255782,0.0802845369851069,0.0558688280062814,0.0547051060061108,0.0497477119571889,0.0469949465949694,0.0523562590018335,0.0497462899220763,0.0666655446522781,0.0666655446522781,0.0673650256357319,0.0716778458741704,0.0776681263371324,0.0728632771370223,0.0610151479722969,0.0521338947687261,0.0546455082369468,0.0681270101259626,0.0770277153331302,0.0699460561389252,0.0698947505909104,0.0645694226661701,0.067180532884338,0.0896858017343326,0.0801209797710855,0.0825787147758428,0.0553344394737251,0.058591445062696,0.0589255752941011,0.0780780643079078,0.0828637835514104,0.0788978796275373,0.0652065857468398,0.0680968256613889,0.0682171362283775,0.0699304551867132,0.0655195790739178,0.0681606753102089,0.0758911438712359,0.0787107142820222,0.0773303421376745,0.0669214490074795,0.0719710454342837,0.0707092899505253,0.0578196272099651,0.0553986648299981,0.0571906145853434
"11",0.0674535814786816,0.0586773277831445,0.0590330576902005,0.0537916670616104,0.054751687737032,0.0564637299930542,0.0809182722497664,0.0810755435553664,0.0787099836527931,0.0253134945086017,0.0121488930974168,0,0.0798845110656054,0.0759606055127386,0.0795770366978895,0.0660239201460314,0.0558251975430884,0.0759650734899729,0.0745854733883415,0.0668825322409862,0.062692027621961,0.0679369485974536,0.0712864929661416,0.0580366820098761,0.0689008535426814,0.0723413966519562,0.0782457691871849,0.0530944537586815,0.0518205221152193,0.0460570321426696,0.0413409497470057,0.0455199983627071,0.0434032751242008,0.0616340728961129,0.0616340728961129,0.0626864938899324,0.0676919053277379,0.0722880123586185,0.0688364575058898,0.0571358454466823,0.0482607584454305,0.0503248974111745,0.0649037909206473,0.0738103621516118,0.0672705523755864,0.0652623384640223,0.0592688223998952,0.0619505077162987,0.0846740765153917,0.0758611334431808,0.0783847876102842,0.0499018369817237,0.055529299363836,0.0528397467403831,0.0732903417958097,0.0770818278157936,0.0746178933901568,0.0629811767668986,0.0663474254390664,0.0671642876014341,0.0663977712652664,0.0614959792883889,0.064290936862667,0.0727698370493882,0.0761591329392631,0.074535851570728,0.0630815848279567,0.0669246732281189,0.0656468992417283,0.0523727802440089,0.0510647047467183,0.0519420408113674
"12",0.0667373144070921,0.0571795865499421,0.0641236058298811,0.0804149781480532,0.083254015069871,0.0865279085496489,0.0689947790480125,0.0730017922945678,0.0677737348165134,0.0774219239615352,0.0840308639051445,0.0798845110656054,0,0.0292831219915207,0.0270571767903784,0.0551426789455822,0.0545904108412728,0.0527088540837245,0.0475662167096931,0.0482812145914993,0.0521289646219971,0.0828201888476708,0.0890050924358586,0.0799009380462722,0.0473446495139554,0.0525558260552541,0.055423988262396,0.0699564051563545,0.0723867217846639,0.0694562275208081,0.0779480297141868,0.0779253608388406,0.0720817027650011,0.0854661426075415,0.0854661426075415,0.0854094014451266,0.0589852383901543,0.0640466026448735,0.0616544433623839,0.0796705146058802,0.0715388047264861,0.071232411835787,0.0767734719623849,0.0849752666867364,0.0838403200839972,0.0633012227544166,0.0611764285566251,0.0600476464665243,0.0495778266328333,0.04554601738568,0.0447937710780676,0.0666001887959042,0.065007105442822,0.0650473358844562,0.0555263430043976,0.0575265888564303,0.0555173950706123,0.0663109290475131,0.0677541213845147,0.0732824439527552,0.0649138952035566,0.0590525929425673,0.0623406425505151,0.066134559200722,0.0714467325158186,0.0658134448576304,0.058339721355615,0.0609482752812958,0.0642789468770493,0.0596554596926353,0.0632639108239323,0.0645710299229748
"13",0.0528554904222107,0.043559135721195,0.0537479106623784,0.0769406060339582,0.0783851176952214,0.0821995500872505,0.0580292482218813,0.0641748260710883,0.0591249089006252,0.0798972394924553,0.0812373867406301,0.0759606055127386,0.0292831219915207,0,0.0192897282444937,0.0507442258377714,0.0466308424410722,0.0433143438406536,0.0551868099986274,0.0446382613651063,0.0503143355289983,0.0792440564275118,0.0883701854838432,0.0768426744775389,0.0534652416315261,0.0586951412480488,0.0656887406412254,0.0679532288813709,0.0697214310808743,0.0667477861559786,0.0703155390600679,0.0726063836015046,0.0686702691446707,0.0733663836774698,0.0733663836774698,0.0725950312118414,0.0588793336981175,0.057634807972681,0.0594213430499464,0.0778882126169002,0.0677685914222363,0.0656788789849719,0.0696255107124327,0.0775287375730556,0.0762459504334114,0.0555803711935126,0.0558210562218664,0.0549903381973867,0.0453874382638501,0.0455954255524072,0.0480315881509939,0.064423903638592,0.0678795341755329,0.0635497812444985,0.0537217890810586,0.0525153520824355,0.050649181481601,0.0615854271254661,0.0639100268978601,0.0674423343689133,0.0584726267638085,0.0516434040495739,0.0567048827671293,0.0595563306596954,0.0655019765316036,0.0600478671388032,0.0596873647680405,0.0552049173981252,0.0629435514271359,0.0513058609674181,0.0579934450999456,0.057633979080617
"14",0.0574191049720792,0.0470006793425768,0.0539460511195879,0.0821075113161457,0.0844450727480764,0.0866138200072534,0.0585648446673772,0.0638463360458404,0.058111602307396,0.0814093057341638,0.0849115450171308,0.0795770366978895,0.0270571767903784,0.0192897282444937,0,0.0553780065556298,0.050471401209149,0.0540382904051031,0.0519081313008085,0.0470164644557981,0.0500741629767763,0.0799345504799557,0.0870776529769509,0.0792206219612517,0.0529724679420329,0.0580995117750085,0.0642400764572034,0.0675765494706685,0.0701759262647535,0.0674442285874713,0.0722565116945505,0.0731458294829207,0.0686615191396871,0.0726823435094238,0.0726823435094238,0.0735063126586626,0.0569314621653884,0.057026871335739,0.0576441539926056,0.0754545368160646,0.0687234265833425,0.0665671932160432,0.071997886552001,0.07715796575674,0.0789972720316712,0.0561027504636952,0.0558560597492267,0.0564044984747474,0.0423123107088663,0.0464686616928637,0.0467562528302343,0.064459160807287,0.066225238620038,0.0635475480126436,0.0594655955541949,0.0602933517630293,0.0585320723678015,0.0636975500156786,0.0665728698398449,0.0714891813785478,0.0571616246155481,0.052295612182048,0.0569821963772782,0.0606384457303836,0.067134171613128,0.0609326936460295,0.0629891789454867,0.0616687896533524,0.0679068190423381,0.0540090169955176,0.057729399828063,0.0570244464790537
"15",0.0531697611609841,0.0408635383081512,0.0418025577360557,0.0626196920952686,0.0641937431607352,0.0677591863625505,0.0601202636400004,0.0637953039839141,0.0619253259573212,0.064471848780308,0.0702853846302097,0.0660239201460314,0.0551426789455822,0.0507442258377714,0.0553780065556298,0,0.0263838613447512,0.0385712923885337,0.0478525669544909,0.0418414466619668,0.0464605515030065,0.0546142052471028,0.0668823358750238,0.0521387624080971,0.0494502844103403,0.0517077633239793,0.054484937717644,0.0457564837037479,0.0453941102044407,0.0498762174189081,0.0643564541664546,0.0655946034445812,0.0632089844599835,0.0622076339653409,0.0622076339653409,0.0626450042432086,0.0562044202480454,0.0576125517284078,0.0585436366744272,0.0493445118034899,0.0493558762982593,0.0450624543060893,0.0597592378555397,0.0618046816731925,0.0585354139842649,0.036129006664047,0.0345923097998118,0.0328006885480261,0.0466423401296441,0.0357883102838333,0.038692224963049,0.0631674013453929,0.060052033183674,0.0555188449050044,0.0495324802832679,0.0530708411045992,0.0488214916203889,0.0493518646590963,0.0517280602782228,0.0539162301441788,0.054020635662835,0.0475962638041441,0.0495480051870466,0.0530595151884958,0.0579588607998086,0.0543924857902277,0.0442017800102102,0.0406359248772701,0.0476868806880045,0.0433359573895392,0.0510364958638516,0.0508253259256033
"16",0.0412646580857938,0.0287590066749446,0.0291602047548362,0.0569459006941243,0.0583380372508847,0.061017583193976,0.0507509689815528,0.0531875673440654,0.0505112713854569,0.0570269998180617,0.0595991266455873,0.0558251975430884,0.0545904108412728,0.0466308424410722,0.050471401209149,0.0263838613447512,0,0.0439007633922292,0.0523392373382185,0.0369308870823859,0.0362511775429148,0.0536044964840044,0.0640331603120629,0.0485258183591115,0.044764086334063,0.0487446171297048,0.0558800453514517,0.0399829283278433,0.0389663346022315,0.0395976049849676,0.0479025544954633,0.0535218987419536,0.0498001516652035,0.0500333011993586,0.0500333011993586,0.0512025852250312,0.0470709867127162,0.0478183562644202,0.0480060493192426,0.0447960033469719,0.0359969308919524,0.0349616777019679,0.0453693711157752,0.0499818467757536,0.0454312374614484,0.0300283194985723,0.0280521423101189,0.0294287905146435,0.0434702518134556,0.0371387998166059,0.0404221569590315,0.0522854325255538,0.0504255624703138,0.047593027859456,0.0454845376133064,0.0527490051872707,0.045362685235678,0.0366879291870001,0.0403106608575516,0.0413698671906907,0.0374731902808797,0.0318059408958132,0.034885639053775,0.0406030430434684,0.0454616076657374,0.041856448558637,0.0390059232488686,0.0378957674722522,0.0457858039104362,0.031969340962276,0.0376052825051116,0.0372833704222623
